Base Word,Guideword,Level,Part of Speech,Topic
"pose a danger/problem/threat, etc.",,C1,phrase,
"pour into/out/from, etc.",,B2,phrase,
"pour into/out/from, etc.",,C2,phrase,
do everything in your power to do sth,,C1,phrase,
be out of practice,,B2,phrase,
in practice,,B2,phrase,
to be precise,,B2,phrase,
be at a premium,,C2,phrase,
the present,,A1,phrase,
the present,,B1,phrase,
at present,,B1,phrase,
good/bad press,,C1,phrase,
a/the prime example,,C2,phrase,
on principle,,C2,phrase,
in principle,,C2,phrase,
in/out of print,,C2,phrase,
prior to sth,,C1,phrase,
in private,,B2,phrase,
"a profound effect/impact/influence, etc.",,C2,phrase,
promise to be sth,,B2,phrase,
be prone to sth/doing sth,,C2,phrase,
"accident-/injury-, etc. prone",,C2,phrase,
in proportion to,,C2,phrase,
propose to do sth,,B2,phrase,
sb's prospects,,B2,phrase,
"a public announcement/appearance/statement, etc.",,C2,phrase,
in public,,B2,phrase,
on purpose,,B1,phrase,
serve a/the purpose,,C2,phrase,
to all intents and purposes,,C2,phrase,
sb/sth in question,,C2,phrase,
be out of the question,,C2,phrase,
be a question of,,C1,phrase,
keep (sth) quiet,,C2,phrase,
quite a while,,B1,phrase,
not quite,,B2,phrase,
at random,,C1,phrase,
range from sth to sth/between sth and sth,,B2,phrase,
rather than,,B1,phrase,
"a good/easy, etc. read",,C2,phrase,
for real,,B2,phrase,
reap the benefits/profits/rewards,,C2,phrase,
the rear,,C1,phrase,
within reason,,C2,phrase,
it stands to reason,,C2,phrase,
a force to be reckoned with,,C2,phrase,
as regards sth,,B2,phrase,
"remain calm/open, etc.",,B1,phrase,
"remain a secret/mystery, etc.",,B2,phrase,
remember to do sth,,A2,phrase,
in this respect/in many respects,,B2,phrase,
"rest (sth) on/against, etc.",,C2,phrase,
the rest,,A2,phrase,
in retrospect,,C2,phrase,
return to normal,,C1,phrase,
in return,,B2,phrase,
be revolted by sth,,C2,phrase,
the rich,,C1,phrase,
get rid of sth,,B2,phrase,
get rid of sb,,C1,phrase,
right away/now/after,,B1,phrase,
have a/no right to do sth,,C1,phrase,
"in its/his/their, etc. own right",,C2,phrase,
ripe for sth,,C2,phrase,
at risk,,B2,phrase,
run the risk of sth,,C2,phrase,
at your own risk,,C2,phrase,
"roll down/in/off, etc.",,B2,phrase,
roll your eyes,,C2,phrase,
room for improvement,,C1,phrase,
round and round,,B2,phrase,
on track,IDIOM,C1,phrase,
be on the cards,IDIOM,C2,phrase,
be on the same wavelength,IDIOM,C2,phrase,
on the face of it,IDIOM,C2,phrase,
be on (your) guard,IDIOM,C2,phrase,
on the spot,IDIOM,C2,phrase,
on the spur of the moment,IDIOM,C2,phrase,
keep your eyes open (for sb/sth),IDIOM,C2,phrase,
open your heart,IDIOM,C2,phrase,
down and out,IDIOM,C2,phrase,
the ins and outs of sth,IDIOM,C2,phrase,
out of the blue,IDIOM,C1,phrase,
out of your depth,IDIOM,C2,phrase,
(be) out of line,IDIOM,C2,phrase,
get out of hand,IDIOM,C2,phrase,
get your own back (on sb),IDIOM,C2,phrase,
hold your own,IDIOM,C2,phrase,
part and parcel,IDIOM,C2,phrase,
pay the price,IDIOM,C2,phrase,
keep your eyes peeled (for sb/sth),IDIOM,C2,phrase,
put sb in their place,IDIOM,C2,phrase,
fall into place,IDIOM,C2,phrase,
play it by ear,IDIOM,C2,phrase,
play with fire,IDIOM,C2,phrase,
play games,IDIOM,C2,phrase,
take the plunge,IDIOM,C2,phrase,
a sore point,IDIOM,C2,phrase,
at any price,IDIOM,C2,phrase,
pay the price,IDIOM,C2,phrase,
be in the public eye,IDIOM,C1,phrase,
pull your weight,IDIOM,C2,phrase,
pull strings,IDIOM,C2,phrase,
read between the lines,IDIOM,C2,phrase,
red tape,IDIOM,C2,phrase,
rock the boat,IDIOM,C2,phrase,
set/start the ball rolling,IDIOM,C2,phrase,
Take care!,,A2,phrase,communication
thank God,,B1,phrase,communication
take exception to sth,,C2,phrase,
make a run for it,,C2,phrase,
not be/come up to scratch,IDIOM,C2,phrase,
have a chip on your shoulder,IDIOM,C2,phrase,
have sth up your sleeve,IDIOM,C2,phrase,
make a splash,IDIOM,C2,phrase,
know your stuff,IDIOM,C2,phrase,
the sound of sth,,C2,phrase,
stay put,,C2,phrase,
"scare the hell/life/living daylights, etc. out of sb",,C2,phrase,
keep in shape,,B2,phrase,body and health
out of shape,,C2,phrase,body and health
take care of sb/sth,,B1,phrase,body and health
change the subject,,B2,phrase,communication
drop it/the subject,,C2,phrase,communication
in no uncertain terms,,C2,phrase,communication
"talk business/politics, etc.",,C1,phrase,communication
talk about sth/doing sth,,C2,phrase,communication
it goes without saying,,B2,phrase,communication
to say the least,,C1,phrase,communication
needless to say,,C1,phrase,communication
safe to say,,C1,phrase,communication
take sb's word for it,,B2,phrase,communication
take it from me,,C1,phrase,communication
take issue (with sb/sth),,C1,phrase,communication
take sb's word for it,,C1,phrase,communication
"share your problems/thoughts/ideas, etc.",,C1,phrase,communication
all shapes and sizes,,C2,phrase,describing things
out of season,,C1,phrase,food and drink
"take milk/sugar, etc.",,B2,phrase,food and drink
"taste good/bad/sweet, etc.",,B1,phrase,food and drink
set a date/time (for sth),,B1,phrase,people: actions
"squeeze through/past, etc.",,C1,phrase,people: actions
take a picture/photo(graph),,A1,phrase,people: actions
take part,,B1,phrase,people: actions
take it/things easy,,B1,phrase,people: actions
take charge,,B2,phrase,people: actions
take sb's place,,B2,phrase,people: actions
can't take sth,,B2,phrase,people: personality
take sth/sb seriously,,B2,phrase,people: personality
"take pleasure/pride/an interest, etc.",,B2,phrase,people: personality
take your breath away,,B2,phrase,people: personality
be tempted,,B2,phrase,people: personality
"be on good/bad/friendly, etc. terms",,C2,phrase,relationships
not be on speaking terms,,C2,phrase,relationships
"stuff sth in/into/behind, etc.",,C2,phrase,relationships
on sale,,A2,phrase,shopping
"walking/hockey, etc. stick",,B1,phrase,shopping
in stock/out of stock,,B2,phrase,shopping
out of season,,C2,phrase,travel
a skeleton crew/staff/service,,C1,phrase,work
bus station,,A2,phrase,
a suggestion of/that sth,,C2,phrase,
to sb's satisfaction,,C2,phrase,
in the long run,,B2,phrase,
a run of sth,,C2,phrase,
in season,,B2,phrase,
"a sheet of paper/glass, etc.",,A2,phrase,
on show,,C1,phrase,
no sign of sb/sth,,B2,phrase,
on site,,C1,phrase,
a downward spiral,,C2,phrase,
"bomb/drug/fraud, etc. squad",,C2,phrase,
"death/firing/hit, etc. squad",,C2,phrase,
"two-star/three-star, etc.",,C1,phrase,
step by step,,C1,phrase,
retrace your steps,,C2,phrase,
put a stop to sth,,C1,phrase,
in store,,C1,phrase,
a stream of sth,,B2,phrase,
Street,,A1,phrase,
a stroke of luck,,C2,phrase,
follow suit,,C2,phrase,
lay the table,,B1,phrase,
the tail end of sth,,C2,phrase,
"target audience/market, etc.",,C2,phrase,
from scratch,IDIOM,C1,phrase,
a shoulder to cry on,IDIOM,C2,phrase,
send shivers/a shiver down your spine,IDIOM,C2,phrase,
have a soft spot for sb/sth,IDIOM,C2,phrase,
put sb on the spot,IDIOM,C2,phrase,
on the spot,IDIOM,C2,phrase,
on the spur of the moment,IDIOM,C2,phrase,
to cut a long story short,IDIOM,C1,phrase,
be streets ahead (of sb/sth),IDIOM,C2,phrase,
a double-edged sword,IDIOM,C2,phrase,
the opposite sex,,C1,phrase,
the south,,A2,phrase,
take stock (of sth),,C2,phrase,
let off steam,IDIOM,C2,phrase,
beyond/without a/the shadow of a doubt,,C2,phrase,
"in good/bad, etc. shape",,B2,phrase,
take shape,,C2,phrase,
safe and sound,,C2,phrase,
in ... terms/in terms of sth,,B2,phrase,
come to terms with sth,,C2,phrase,
"sit sb down/at/in, etc.",,C2,phrase,
sleep on it,,C2,phrase,
not sleep a wink,,C2,phrase,
be snowed in,,C2,phrase,
be snowed under,,C2,phrase,
know what you are talking about,,C1,phrase,
send shivers/a shiver down your spine,IDIOM,C2,phrase,
"satisfy conditions/needs/requirements, etc.",,C1,phrase,
be said to be,,B2,phrase,
say sth to yourself,,C1,phrase,
I dare say,,C2,phrase,
to say nothing of sth,,C2,phrase,
seize a chance/opportunity,,B2,phrase,
"stage a concert/show, etc.",,C2,phrase,
be suited to/for sth,,C1,phrase,
take an exam,,A2,phrase,
take place,,B1,phrase,
"take a break/rest, etc.",,B1,phrase,
take advantage of sth,,B1,phrase,
take account of sth,,B2,phrase,
take into account sth,,B2,phrase,
take advantage of sb/sth,,B2,phrase,
take effect,,C1,phrase,
take control,,B2,phrase,
take a deep breath,,B2,phrase,
take sb/sth for granted,,B2,phrase,
take it for granted,,B2,phrase,
take the/this opportunity to do sth,,B2,phrase,
take your time,,C1,phrase,
take care of sth/doing sth,,C1,phrase,
take the initiative,,C1,phrase,
take the liberty of doing sth,,C1,phrase,
take note (of sth),,C1,phrase,
take sth personally,,C1,phrase,
take sth as it comes,,C2,phrase,
I take it (that),,C2,phrase,
not take kindly to sth,,C2,phrase,
take the law into your own hands,,C2,phrase,
take shape,,C2,phrase,
take stock (of sth),,C2,phrase,
take its toll,,C2,phrase,
take a turn for the better/worse,,C2,phrase,
easier said than done,IDIOM,C1,phrase,
send shivers/a shiver down your spine,IDIOM,C2,phrase,
take sth on board,IDIOM,C1,phrase,
take sth to heart,IDIOM,C2,phrase,
take the plunge,IDIOM,C2,phrase,
to start with,,B2,phrase,
"tear sth out of/off/down, etc.",,C1,phrase,
(be) torn between sth and sth,,C2,phrase,
Yours sincerely,,B1,phrase,communication
I/we shall...,,B1,phrase,communication
Dear Sir,,B2,phrase,communication
stick up for sb/sth,,C2,phrasal verb,communication
keep your mouth shut,,B2,phrase,communication
the thing is...,,B2,phrase,communication
or so,,B1,phrase,describing things
sort of,,B2,phrase,describing things
be sick of sth,,B2,phrase,people: personality
can't stand sb/sth,,B1,phrase,people: personality
stick together,,B2,phrasal verb,relationships
"sincere apologies/thanks, etc.",,C1,phrase,
splash out,,C2,phrasal verb,
"the same old arguments/face/story, etc.",,C1,phrase,
so much for...,,C2,phrase,
so far so good,,C2,phrase,
be something,,C2,phrase,
for sure,,B1,phrase,
(I'll) tell you what,,C2,phrase,
"at the tender age of 8/17/25, etc.",,C2,phrase,
sparkling water/wine,,B1,phrase,food and drink
take sb/sth seriously,,B2,phrase,people: personality
shake off sth or shake sth off,,C2,phrasal verb,body and health
a sharp pain,,C2,phrase,body and health
sit up/stand up straight,,B2,phrase,body and health
suffer from sth,,B1,phrase,body and health
have (got) a temperature,,A2,phrase,body and health
rule out sb/sth or rule sb/sth out,,C2,phrasal verb,communication
run down sb/sth or run sb/sth down,,C1,phrasal verb,communication
set out sth or set sth out,,B2,phrasal verb,communication
shut (sb) up,,B2,phrasal verb,communication
slip out,SAY SOMETHING,C2,phrasal verb,communication
speak up,,B2,phrasal verb,communication
stand for sth,LETTERS,B2,phrasal verb,communication
stand up for sth/sb,,B2,phrasal verb,communication
sum up (sth/sb) or sum (sth/sb) up,,B2,phrasal verb,communication
talk sb into sth/doing sth,,B2,phrasal verb,communication
talk sb out of sth/doing sth,,C2,phrasal verb,communication
talk over sth or talk sth over,,B2,phrasal verb,communication
tell off sb or tell sb off,,B2,phrasal verb,communication
safe to say,,C1,phrase,communication
all/just the same,,C1,phrase,communication
see you,,A1,phrase,communication
"see you later/soon/tomorrow, etc.",,A1,phrase,communication
I'll/we'll see,,C1,phrase,communication
make sense,,B2,phrase,communication
in a sense,,C1,phrase,communication
shall I/we...?,,A2,phrase,communication
in short,,C1,phrase,communication
and so on,,A2,phrase,communication
I told you so,,C2,phrase,communication
so to speak,,C2,phrase,communication
or something (like that),,A2,phrase,communication
see you soon,,A1,phrase,communication
"generally/personally, etc. speaking",,B2,phrase,communication
speak for/on behalf of sb,,C1,phrase,communication
so to speak,,C2,phrase,communication
for a start,,C1,phrase,communication
come/get straight to the point,,B2,phrase,communication
strong language,,C1,phrase,communication
such a(n),,A2,phrase,communication
such as,,A2,phrase,communication
I suppose,,A2,phrase,communication
I suppose (so),,B1,phrase,communication
tell sb to do sth,,A2,phrase,communication
tell sb how/what/when to do sth,,B1,phrase,communication
I can't tell you how ...,,B1,phrase,communication
I told you so,,C2,phrase,communication
no thanks,,A2,phrase,communication
among other things,,B2,phrase,communication
it's a good thing,,B2,phrase,communication
all things considered,,C1,phrase,communication
speak volumes,IDIOM,C2,phrase,communication
put/set the record straight,IDIOM,C1,phrase,communication
stand trial,,C2,phrase,crime
the same,,A1,phrase,describing things
be short of sth,,B1,phrase,describing things
all shapes and sizes,,C2,phrase,describing things
"somewhere around/between, etc.",,B2,phrase,describing things
not a single thing,,B2,phrase,describing things
"a dance/language/riding, etc. school",,A2,phrase,education
"stiff drink/whisky/vodka, etc.",,C2,phrase,food and drink
standard of living,,B2,phrase,money
run around,,C2,phrasal verb,people: actions
run away,,B2,phrasal verb,people: actions
run into sb,,B2,phrasal verb,people: actions
seal off sth or seal sth off,,C2,phrasal verb,people: actions
see to sth/sb,,B2,phrasal verb,people: actions
send sth out or send out sth,,C2,phrasal verb,people: actions
set up sth or set sth up,EVENT/ACTIVITY,B2,phrasal verb,people: actions
settle down,FEEL COMFORTABLE,B2,phrasal verb,people: actions
show sb around/round,,B1,phrasal verb,people: actions
sign up,,B1,phrasal verb,people: actions
slow (sb/sth) down/up or slow down/up (sb/sth),,B2,phrasal verb,people: actions
slow down,,B2,phrasal verb,people: actions
sort out sth or sort sth out,SOLVE PROBLEM,B2,phrasal verb,people: actions
sort out sth or sort sth out,TIDY,B2,phrasal verb,people: actions
spin (sb) around/round,,C2,phrasal verb,people: actions
spread out,,B2,phrasal verb,people: actions
squeeze (sb/sth) in/squeeze (sb/sth) into sth,,B2,phrasal verb,people: actions
stand back,,B2,phrasal verb,people: actions
start (sth) off or start off(sth),,B1,phrasal verb,people: actions
stay behind,,B1,phrasal verb,people: actions
stay out,,B2,phrasal verb,people: actions
stick to sth,,B2,phrasal verb,people: actions
take sb around/round (sth/swh),,B2,phrasal verb,people: actions
take away sth or take sth away,NUMBERS,B2,phrasal verb,people: actions
take away sth or take sth away,REMOVE,B2,phrasal verb,people: actions
take down sth or take sth down,,B2,phrasal verb,people: actions
take out sb or take sb out,,B1,phrasal verb,people: actions
take out sth or take sth out,REMOVE,B1,phrasal verb,people: actions
take up sth or take sth up,START,B1,phrasal verb,people: actions
tear up sth or tear sth up,,C1,phrasal verb,people: actions
"run sth along/over/through, etc. sth",,C2,phrase,people: actions
"scramble down/out/up, etc.",,C2,phrase,people: actions
set an example,,B2,phrase,people: actions
"set sth down/on, etc.",,C2,phrase,people: actions
"shoot across/out/up, etc.",,C2,phrase,people: actions
put sth to one side,,C2,phrase,people: actions
"slam sth down/onto/into, etc.",,B2,phrase,people: actions
get/go to sleep,,B1,phrase,people: actions
"slide (sth) across/down/along, etc.",,B2,phrase,people: actions
"slip sth into/through, etc.",,C2,phrase,people: actions
snap (sth) open/shut/together,,C2,phrase,people: actions
"sneak into/out/around, etc.",,C2,phrase,people: actions
"sneak sth into/out of/through, etc.",,C2,phrase,people: actions
sneak a look/glance at sb/sth,,C2,phrase,people: actions
"splash about/around/through, etc.",,B2,phrase,people: actions
"stand (sth) in/against/by, etc. sth",,B2,phrase,people: actions
make a start,,C2,phrase,people: actions
"step back/forward/over, etc.",,B1,phrase,people: actions
step on/in sth,,B1,phrase,people: actions
"stick (sth) in/into/through, etc.",,B2,phrase,people: actions
"stroll along/down/through, etc.",,C1,phrase,people: actions
make sure (that),,A2,phrase,people: actions
"sweep along/into/past, etc.",,C2,phrase,people: actions
(be) in your seventies,,B2,phrase,people: appearance
(be) in your sixties,,B2,phrase,people: appearance
settle in,,C1,phrasal verb,people: personality
take to sb/sth,,C1,phrasal verb,people: personality
"seem happy/a nice person, etc.",,B1,phrase,people: personality
a sense of humour,,B1,phrase,people: personality
a shame,,A2,phrase,people: personality
feel sorry for,,B1,phrase,people: personality
"sound angry/happy/rude, etc.",,B2,phrase,people: personality
"in good/high/low, etc. spirits",,B2,phrase,people: personality
not stand for sth,ACCEPT,C2,phrase,people: personality
"bored/scared/worried, etc. stiff",,B2,phrase,people: personality
sb's strong point,,C1,phrase,people: personality
be sure of sth,,B2,phrase,people: personality
be sure of yourself,,B2,phrase,people: personality
in tears,,B1,phrase,people: personality
can tell,,B2,phrase,people: personality
lose your temper,,B2,phrase,people: personality
keep your temper,,C2,phrase,people: personality
stand for sth,REPRESENT,B2,phrasal verb,politics
sleep with sb,,C2,phrasal verb,relationships
stand by sb,,B2,phrasal verb,relationships
stand up sb or stand sb up,,B2,phrasal verb,relationships
stick by sb,,C2,phrasal verb,relationships
take after sb,,B2,phrasal verb,relationships
single parent,,B1,phrase,relationships
not be on speaking terms,,C2,phrase,relationships
sell out,,B2,phrasal verb,shopping
for sale,,A2,phrase,shopping
on sale,,B1,phrase,shopping
sales,,B2,phrase,shopping
save a goal,,B2,phrase,shopping
"scroll up/down/through, etc.",,C2,phrase,technology
set off,,B1,phrasal verb,travel
set out,JOURNEY,B1,phrasal verb,travel
stay over,,B2,phrasal verb,travel
take off,FLY,A2,phrasal verb,travel
set sail,,C2,phrase,travel
set sail,,C2,phrase,travel
the sights,,B1,phrase,travel
single ticket,,B1,phrase,travel
step down,,C2,phrasal verb,work
take off sth or take sth off,NOT WORK,B2,phrasal verb,work
the sack,,B2,phrase,work
spare time,,A2,phrase,work
steady job/work,,C2,phrase,work
the supernatural,,B2,phrase,
be satisfied that,,C1,phrase,
"be situated in/on/by, etc.",,B1,phrase,
